,n_features,n_samples,n_subjects,feature_std,A,B,C,overall_prob_outcome,sd_outcome,time_effect,mean,sd,icc,icc_pred,auc_value_base,auc,auc_individual,auc_individual_sd,total_n,auc_c,auc_c_individual,auc_c_individual_sd,sd_intercept,sd_residual
9747,10,90,150,0.1,0.8,0.45,0.15,0.6,0.15,FALSE,0.607333333,0.149447736,0.083411694,0.297211918,0.591780457,1,1,0,148,1,1,0,0.495147051,0.761400717
9748,10,90,150,0.1,0.8,0.45,0.15,0.2,0.2,FALSE,0.216222222,0.208683916,0.248178398,0.523772751,0.635508735,1,1,0,120,1,1,0,0.61945625,0.590671898
9749,10,90,150,0.1,0.8,0.45,0.15,0.1,0.2,FALSE,0.108074074,0.201201531,0.412261212,0.679476613,0.724976747,1,1,0,62,1,1,0,0.59704764,0.41006395
9750,10,90,150,0.1,0.8,0.45,0.15,0.4,0.2,FALSE,0.430518519,0.209482658,0.169547836,0.376158582,0.653381814,1,1,0,148,1,1,0,0.573236025,0.738218782
9751,10,90,150,0.1,0.8,0.45,0.15,0.3,0.2,FALSE,0.301407407,0.196692751,0.174339136,0.359725423,0.626207729,1,1,0,143,1,1,0,0.512153494,0.683278417
9752,10,90,150,0.1,0.8,0.45,0.15,0.7,0.2,FALSE,0.708518519,0.210568464,0.205562324,0.374200047,0.649245718,1,1,0,140,1,1,0,0.514832265,0.665781313
9753,10,90,150,0.1,0.8,0.45,0.15,0.6,0.2,FALSE,0.610296296,0.204668751,0.166661882,0.374000206,0.646363461,1,1,0,147,1,1,0,0.562759809,0.728071862
9754,10,90,150,0.1,0.8,0.45,0.15,0.8,0.2,FALSE,0.821851852,0.189689564,0.236879356,0.496827771,0.623104302,1,1,0,112,1,1,0,0.552662995,0.556180535
9755,10,90,150,0.1,0.8,0.45,0.15,0.5,0.2,FALSE,0.495555556,0.18765443,0.131081052,0.321807921,0.644155885,1,1,0,150,1,1,0,0.525269452,0.762535621
9756,10,90,150,0.1,0.8,0.45,0.15,0.9,0.2,FALSE,0.895407407,0.213777605,0.480627747,0.687260096,0.757820782,1,1,0,55,1,1,0,0.570156533,0.384614089
9757,10,90,150,0.1,0.8,0.45,0.15,0.1,0.25,FALSE,0.083777778,0.209919041,0.56708319,0.739363896,0.823040953,1,1,0,34,1,1,0,0.553053845,0.328364035
9758,10,90,150,0.1,0.8,0.45,0.15,0.5,0.25,FALSE,0.489111111,0.263300498,0.268803583,0.418884945,0.722690045,1,1,0,142,1,1,0,0.595820225,0.701776675
9759,10,90,150,0.1,0.8,0.45,0.15,0.2,0.25,FALSE,0.178888889,0.239228986,0.381742229,0.532916389,0.719759853,1,1,0,89,1,1,0,0.540932477,0.506419982
9760,10,90,150,0.1,0.8,0.45,0.15,0.6,0.25,FALSE,0.619111111,0.263890345,0.286806705,0.483138141,0.701964111,1,1,0,138,1,1,0,0.653283297,0.675698781
9761,10,90,150,0.1,0.8,0.45,0.15,0.4,0.25,FALSE,0.387703704,0.257067301,0.269746613,0.410754933,0.69092521,1,1,0,140,1,1,0,0.571445572,0.684433811
9762,10,90,150,0.1,0.8,0.45,0.15,0.7,0.25,FALSE,0.717703704,0.244285409,0.286030046,0.461673154,0.667279052,1,1,0,130,1,1,0,0.577190645,0.623268233
9763,10,90,150,0.1,0.8,0.45,0.15,0.3,0.25,FALSE,0.26762963,0.251069258,0.313286302,0.482395994,0.695651807,1,1,0,132,1,1,0,0.584223581,0.605168133
9764,10,90,150,0.1,0.8,0.5,0.15,0.1,0.05,FALSE,0.103703704,0.064463556,0.033960641,0.543154329,0.5,1,1,0,128,1,1,0,0.54867858,0.503200589
9765,10,90,150,0.1,0.8,0.5,0.15,0.2,0.05,FALSE,0.199851852,0.063730867,0.014444344,0.371635101,0.5,1,1,0,148,1,1,0,0.502352657,0.653215225
9766,10,90,150,0.1,0.8,0.45,0.15,0.8,0.25,FALSE,0.80562963,0.263367444,0.435376277,0.568270165,0.75899055,1,1,0,94,1,1,0,0.572521113,0.49902248
9767,10,90,150,0.1,0.8,0.5,0.15,0.3,0.05,FALSE,0.305703704,0.064090631,0.008331756,0.321070221,0.5,1,1,0,150,1,1,0,0.515658783,0.749850758
9768,10,90,150,0.1,0.8,0.5,0.15,0.4,0.05,FALSE,0.402296296,0.06569383,0.006911582,0.302431016,0.5,1,1,0,150,1,1,0,0.524536239,0.796628638
9769,10,90,150,0.1,0.8,0.45,0.15,0.9,0.25,FALSE,0.92,0.226396294,0.689737896,0.826409575,0.853301158,1,1,0,23,1,1,0,0.622614325,0.285354235
9770,10,90,150,0.1,0.8,0.5,0.15,0.5,0.05,FALSE,0.498296296,0.076664415,0.01253453,0.308023478,0.524515283,1,1,0,150,1,1,0,0.540079329,0.809489697
9771,10,90,150,0.1,0.8,0.5,0.15,0.7,0.05,FALSE,0.688888889,0.073488864,0.01424161,0.296719617,0.5,1,1,0,150,1,1,0,0.486618385,0.749168719
9772,10,90,150,0.1,0.8,0.5,0.15,0.6,0.05,FALSE,0.603703704,0.062479317,0.005262145,0.279694911,0.5,1,1,0,150,1,1,0,0.49386944,0.792552632
9773,10,90,150,0.1,0.8,0.5,0.15,0.8,0.05,FALSE,0.803037037,0.063768689,0.014758032,0.373808664,0.5,1,1,0,150,1,1,0,0.50231727,0.650140102
9774,10,90,150,0.1,0.8,0.5,0.15,0.1,0.1,FALSE,0.104518519,0.102863925,0.102999697,0.524120125,0.5,1,1,0,108,1,1,0,0.512117074,0.487980545
9775,10,90,150,0.1,0.8,0.5,0.15,0.3,0.1,FALSE,0.284,0.100239832,0.03871672,0.330299702,0.504737027,1,1,0,149,1,1,0,0.506934702,0.7218354
9776,10,90,150,0.1,0.8,0.5,0.15,0.9,0.05,FALSE,0.898074074,0.066787694,0.038025531,0.527805866,0.5,1,1,0,129,1,1,0,0.524499265,0.496098679
9777,10,90,150,0.1,0.8,0.5,0.15,0.4,0.1,FALSE,0.407851852,0.11620356,0.045283337,0.321510423,0.552739132,1,1,0,150,1,1,0,0.538484204,0.782252626
9778,10,90,150,0.1,0.8,0.5,0.15,0.2,0.1,FALSE,0.213555556,0.106736166,0.057328722,0.386339112,0.5,1,1,0,146,1,1,0,0.518953472,0.654046017
9779,10,90,150,0.1,0.8,0.5,0.15,0.5,0.1,FALSE,0.503259259,0.110861365,0.038463208,0.326606715,0.57818426,1,1,0,150,1,1,0,0.55542751,0.797534028
9780,10,90,150,0.1,0.8,0.5,0.15,0.8,0.1,FALSE,0.788148148,0.12087363,0.077198652,0.411228,0.513059734,1,1,0,142,1,1,0,0.540478134,0.646711172
9781,10,90,150,0.1,0.8,0.5,0.15,0.7,0.1,FALSE,0.695925926,0.117957713,0.0552259,0.344337931,0.524086267,1,1,0,149,1,1,0,0.52851543,0.729298413
9782,10,90,150,0.1,0.8,0.5,0.15,0.9,0.1,FALSE,0.889185185,0.111661179,0.116614044,0.474002859,0.5,1,1,0,110,1,1,0,0.472147056,0.497368753
9783,10,90,150,0.1,0.8,0.5,0.15,0.6,0.1,FALSE,0.601037037,0.101699427,0.032368497,0.316203566,0.519591089,1,1,0,150,1,1,0,0.534367013,0.785813842
9784,10,90,150,0.1,0.8,0.5,0.15,0.2,0.15,FALSE,0.218074074,0.157395882,0.135538053,0.412906198,0.573726069,1,1,0,135,1,1,0,0.53095515,0.633119784
9785,10,90,150,0.1,0.8,0.5,0.15,0.3,0.15,FALSE,0.31962963,0.153763065,0.09862655,0.369092092,0.544171332,1,1,0,144,1,1,0,0.555357201,0.726085933
9786,10,90,150,0.1,0.8,0.5,0.15,0.1,0.15,FALSE,0.097777778,0.154866911,0.263192832,0.628421954,0.592009146,1,1,0,81,1,1,0,0.566514525,0.435622596
9787,10,90,150,0.1,0.8,0.5,0.15,0.4,0.15,FALSE,0.376518519,0.137948564,0.070693982,0.389345543,0.551676951,1,1,0,150,1,1,0,0.609461742,0.763267219
9788,10,90,150,0.1,0.8,0.5,0.15,0.5,0.15,FALSE,0.514222222,0.150499046,0.080400723,0.329964741,0.61264171,1,1,0,150,1,1,0,0.54779308,0.780605493
9789,10,90,150,0.1,0.8,0.5,0.15,0.7,0.15,FALSE,0.698592593,0.145893021,0.090917032,0.383392481,0.550315441,1,1,0,149,1,1,0,0.564369744,0.715725244
9790,10,90,150,0.1,0.8,0.5,0.15,0.6,0.15,FALSE,0.598888889,0.153262907,0.08758128,0.316871981,0.576631424,1,1,0,150,1,1,0,0.520064237,0.763600351
9791,10,90,150,0.1,0.8,0.5,0.15,0.2,0.2,FALSE,0.178962963,0.1923129,0.242870275,0.503708052,0.621950492,1,1,0,120,1,1,0,0.557679859,0.553559269
9792,10,90,150,0.1,0.8,0.5,0.15,0.8,0.15,FALSE,0.796148148,0.152684633,0.13388126,0.442669706,0.554200368,1,1,0,137,1,1,0,0.549523586,0.616598922
9793,10,90,150,0.1,0.8,0.5,0.15,0.3,0.2,FALSE,0.289481481,0.211531771,0.208437774,0.454592517,0.629228492,1,1,0,142,1,1,0,0.603574308,0.661119778
9794,10,90,150,0.1,0.8,0.5,0.15,0.4,0.2,FALSE,0.407111111,0.20587236,0.166123452,0.392079845,0.637130117,1,1,0,148,1,1,0,0.588982814,0.733396166
9795,10,90,150,0.1,0.8,0.5,0.15,0.6,0.2,FALSE,0.602814815,0.193631246,0.146951952,0.416891404,0.647094044,1,1,0,146,1,1,0,0.625089126,0.739273597
9796,10,90,150,0.1,0.8,0.5,0.15,0.1,0.2,FALSE,0.1,0.198986578,0.432358235,0.646815667,0.737654313,1,1,0,55,1,1,0,0.533883947,0.394509361
9797,10,90,150,0.1,0.8,0.5,0.15,0.5,0.2,FALSE,0.490074074,0.203646217,0.156395759,0.41305462,0.65716144,1,1,0,149,1,1,0,0.631650949,0.752960605
9798,10,90,150,0.1,0.8,0.5,0.15,0.7,0.2,FALSE,0.701111111,0.206593406,0.194447569,0.406436561,0.619014868,1,1,0,138,1,1,0,0.558407701,0.674820996
9799,10,90,150,0.1,0.8,0.5,0.15,0.8,0.2,FALSE,0.803259259,0.174563346,0.183502027,0.457776517,0.583092118,1,1,0,129,1,1,0,0.545777155,0.593988121
9800,10,90,150,0.1,0.8,0.5,0.15,0.9,0.15,FALSE,0.912222222,0.13254646,0.210312513,0.648922159,0.539654493,1,1,0,78,1,1,0,0.583027966,0.428839513
9801,10,90,150,0.1,0.8,0.5,0.15,0.9,0.2,FALSE,0.903037037,0.198973656,0.444617363,0.70273551,0.784851438,1,1,0,53,1,1,0,0.588075799,0.382480126
9802,10,90,150,0.1,0.8,0.5,0.15,0.3,0.25,FALSE,0.316,0.236864653,0.250798885,0.484064546,0.662480064,1,1,0,134,1,1,0,0.642126654,0.662928585
9803,10,90,150,0.1,0.8,0.5,0.15,0.5,0.25,FALSE,0.509037037,0.259672084,0.26111223,0.470891793,0.716088997,1,1,0,147,1,1,0,0.663376783,0.703188818
9804,10,90,150,0.1,0.8,0.5,0.15,0.1,0.25,FALSE,0.121037037,0.293696436,0.804256327,0.830702847,0.937204971,1,1,0,28,1,1,0,0.610562878,0.275633737
9805,10,90,150,0.1,0.8,0.5,0.15,0.6,0.25,FALSE,0.601703704,0.242548189,0.236591542,0.42743303,0.682880315,1,1,0,148,1,1,0,0.605116429,0.700354703
9806,10,90,150,0.1,0.8,0.5,0.15,0.7,0.25,FALSE,0.716740741,0.238573476,0.271733571,0.50976388,0.67946585,1,1,0,129,1,1,0,0.647932007,0.635400507
9807,10,90,150,0.1,0.8,0.55,0.15,0.1,0.05,FALSE,0.100814815,0.058029862,0.02631963,0.541994964,0.5,0.999862939,0.999792789,0.002335149,127,1,1,0,0.544672127,0.500694306
9808,10,90,150,0.1,0.8,0.5,0.15,0.4,0.25,FALSE,0.423703704,0.261640638,0.271736311,0.470658308,0.725224238,1,1,0,141,1,1,0,0.652207831,0.691673594
9809,10,90,150,0.1,0.8,0.55,0.15,0.2,0.05,FALSE,0.199703704,0.063430615,0.014217139,0.417566247,0.5,1,1,0,150,1,1,0,0.552921695,0.653016575
9810,10,90,150,0.1,0.8,0.5,0.15,0.8,0.25,FALSE,0.823481481,0.248103375,0.415785429,0.642713459,0.735649164,1,1,0,87,1,1,0,0.658050545,0.490635405
9811,10,90,150,0.1,0.8,0.5,0.15,0.2,0.25,FALSE,0.254592593,0.29817279,0.461038848,0.619726005,0.774975077,1,1,0,109,1,1,0,0.684351761,0.536077824
9812,10,90,150,0.1,0.8,0.5,0.15,0.9,0.25,FALSE,0.934666667,0.190876154,0.58971674,0.756774147,0.820871606,1,1,0,30,1,1,0,0.523073242,0.296540645
9813,10,90,150,0.1,0.8,0.55,0.15,0.4,0.05,FALSE,0.395555556,0.077291545,0.014026774,0.376064642,0.5,1,1,0,150,1,1,0,0.613532582,0.790271243
9814,10,90,150,0.1,0.8,0.55,0.15,0.3,0.05,FALSE,0.294148148,0.070610381,0.013043583,0.383532645,0.5,1,1,0,148,1,1,0,0.582110745,0.738005315
9815,10,90,150,0.1,0.8,0.55,0.15,0.5,0.05,FALSE,0.505185185,0.070574817,0.008910615,0.349639255,0.523062773,1,1,0,150,1,1,0,0.591180491,0.806282365
9816,10,90,150,0.1,0.8,0.55,0.15,0.6,0.05,FALSE,0.602666667,0.069867007,0.009375356,0.303685603,0.5,1,1,0,150,1,1,0,0.523577183,0.792813977
9817,10,90,150,0.1,0.8,0.55,0.15,0.8,0.05,FALSE,0.797481481,0.06412178,0.014503809,0.37717585,0.5,1,1,0,146,1,1,0,0.510053351,0.655430109
9818,10,90,150,0.1,0.8,0.55,0.15,0.7,0.05,FALSE,0.706740741,0.069010461,0.011996976,0.378375413,0.5,1,1,0,150,1,1,0,0.576718516,0.739207787
9819,10,90,150,0.1,0.8,0.55,0.15,0.9,0.05,FALSE,0.901777778,0.056539827,0.02525186,0.569900786,0.5,1,1,0,127,1,1,0,0.568574884,0.49393792
9820,10,90,150,0.1,0.8,0.55,0.15,0.3,0.1,FALSE,0.300444444,0.111608729,0.048672881,0.370216548,0.522757404,1,1,0,149,1,1,0,0.559633638,0.729913708
9821,10,90,150,0.1,0.8,0.55,0.15,0.4,0.1,FALSE,0.404666667,0.113393925,0.042717596,0.403256059,0.54248549,1,1,0,150,1,1,0,0.643232144,0.782476489
9822,10,90,150,0.1,0.8,0.55,0.15,0.1,0.1,FALSE,0.10362963,0.107275301,0.113940327,0.605608979,0.541936476,1,1,0,111,1,1,0,0.600962723,0.484970018
9823,10,90,150,0.1,0.8,0.55,0.15,0.2,0.1,FALSE,0.196444444,0.107173479,0.0623104,0.424757795,0.5,1,1,0,143,1,1,0,0.544918181,0.63414123
9824,10,90,150,0.1,0.8,0.55,0.15,0.6,0.1,FALSE,0.607333333,0.118248255,0.04803216,0.312772881,0.531926521,1,1,0,149,1,1,0,0.524477385,0.777431916
9825,10,90,150,0.1,0.8,0.55,0.15,0.5,0.1,FALSE,0.513777778,0.118911014,0.045980731,0.369553711,0.578562324,1,1,0,149,1,1,0,0.609544564,0.796142348
9826,10,90,150,0.1,0.8,0.55,0.15,0.8,0.1,FALSE,0.785037037,0.108949797,0.059860548,0.414139136,0.5,1,1,0,147,1,1,0,0.550032179,0.65420251
9827,10,90,150,0.1,0.8,0.55,0.15,0.7,0.1,FALSE,0.695925926,0.115185669,0.052140147,0.38845539,0.51970345,1,1,0,150,1,1,0,0.582322427,0.730646002
9828,10,90,150,0.1,0.8,0.55,0.15,0.9,0.1,FALSE,0.907111111,0.093639638,0.093923061,0.620925064,0.5,1,1,0,104,1,1,0,0.599446756,0.468374836
9829,10,90,150,0.1,0.8,0.55,0.15,0.1,0.15,FALSE,0.09837037,0.16118187,0.284391766,0.673164993,0.621070208,1,1,0,77,1,1,0,0.61835316,0.430863898
9830,10,90,150,0.1,0.8,0.55,0.15,0.4,0.15,FALSE,0.400148148,0.156034135,0.091266283,0.384657473,0.585634864,1,1,0,150,1,1,0,0.602326798,0.761822096
9831,10,90,150,0.1,0.8,0.55,0.15,0.2,0.15,FALSE,0.187777778,0.131674682,0.10363468,0.466111946,0.521720085,1,1,0,131,1,1,0,0.571759722,0.611918442
9832,10,90,150,0.1,0.8,0.55,0.15,0.3,0.15,FALSE,0.298518519,0.163662544,0.118003006,0.424242108,0.578232966,1,1,0,146,1,1,0,0.60317206,0.70267464
9833,10,90,150,0.1,0.8,0.55,0.15,0.6,0.15,FALSE,0.583851852,0.155622584,0.089493992,0.383642869,0.596482814,1,1,0,149,1,1,0,0.606125043,0.76827177
9834,10,90,150,0.1,0.8,0.55,0.15,0.5,0.15,FALSE,0.494962963,0.15321336,0.083666631,0.351681753,0.610292942,1,1,0,150,1,1,0,0.576050084,0.782130909
9835,10,90,150,0.1,0.8,0.55,0.15,0.7,0.15,FALSE,0.700592593,0.148138876,0.09448467,0.368639254,0.568644103,0.999582986,0.999692875,0.003736341,148,1,1,0,0.544510703,0.712597707
9836,10,90,150,0.1,0.8,0.55,0.15,0.8,0.15,FALSE,0.784074074,0.15364447,0.129634839,0.523794751,0.547037843,1,1,0,137,1,1,0,0.662631884,0.631813422
9837,10,90,150,0.1,0.8,0.55,0.15,0.9,0.15,FALSE,0.904962963,0.147391699,0.243766386,0.60717004,0.570494384,1,1,0,79,1,1,0,0.537340285,0.432211716
9838,10,90,150,0.1,0.8,0.55,0.15,0.3,0.2,FALSE,0.30837037,0.2143379,0.206274937,0.462825583,0.651757554,1,1,0,145,1,1,0,0.628407488,0.677002595
9839,10,90,150,0.1,0.8,0.55,0.15,0.4,0.2,FALSE,0.430666667,0.217651274,0.183886862,0.405634577,0.665828725,1,1,0,148,1,1,0,0.601297371,0.727861234
9840,10,90,150,0.1,0.8,0.55,0.15,0.5,0.2,FALSE,0.484148148,0.219367747,0.183361645,0.460038709,0.670750408,1,1,0,149,1,1,0,0.680815286,0.737587288
9841,10,90,150,0.1,0.8,0.55,0.15,0.6,0.2,FALSE,0.594666667,0.205023173,0.164908055,0.466962054,0.640580034,1,1,0,149,1,1,0,0.687688678,0.734734009
9842,10,90,150,0.1,0.8,0.55,0.15,0.7,0.2,FALSE,0.696962963,0.206970648,0.193586733,0.51991346,0.64281526,1,1,0,143,1,1,0,0.704620542,0.677094888
9843,10,90,150,0.1,0.8,0.55,0.15,0.2,0.2,FALSE,0.217407407,0.204094376,0.235934333,0.507246301,0.63117746,1,1,0,117,1,1,0,0.607327938,0.598589041
9844,10,90,150,0.1,0.8,0.55,0.15,0.8,0.2,FALSE,0.774222222,0.21741756,0.261732747,0.53769567,0.637982955,1,1,0,120,1,1,0,0.639044504,0.592552473
9845,10,90,150,0.1,0.8,0.55,0.15,0.1,0.2,FALSE,0.095925926,0.195408462,0.432706143,0.738950134,0.758198341,1,1,0,47,1,1,0,0.649950233,0.38630851
9846,10,90,150,0.1,0.8,0.55,0.15,0.2,0.25,FALSE,0.206888889,0.264782274,0.419611793,0.65117142,0.74612146,1,1,0,90,1,1,0,0.71019487,0.519799545
9847,10,90,150,0.1,0.8,0.55,0.15,0.9,0.2,FALSE,0.911851852,0.206625154,0.524001187,0.730177331,0.74490951,1,1,0,43,1,1,0,0.572433906,0.347976883
9848,10,90,150,0.1,0.8,0.55,0.15,0.4,0.25,FALSE,0.4,0.256699124,0.265902001,0.496069754,0.712447491,1,1,0,142,1,1,0,0.681184726,0.686560384
9849,10,90,150,0.1,0.8,0.55,0.15,0.5,0.25,FALSE,0.464,0.282434289,0.312415048,0.476895404,0.741070082,1,1,0,143,1,1,0,0.648896872,0.679607839
9850,10,90,150,0.1,0.8,0.55,0.15,0.1,0.25,FALSE,0.129111111,0.294680853,0.765725979,0.866213435,0.912478753,1,1,0,30,1,1,0,0.764221702,0.300339988
9851,10,90,150,0.1,0.8,0.55,0.15,0.6,0.25,FALSE,0.602666667,0.248940684,0.250018435,0.496138572,0.680949614,1,1,0,146,1,1,0,0.69061477,0.695969044
9852,10,90,150,0.1,0.8,0.55,0.15,0.8,0.25,FALSE,0.773037037,0.260684665,0.379432585,0.612504859,0.718891038,1,1,0,104,1,1,0,0.688211764,0.547394531
9853,10,90,150,0.1,0.8,0.55,0.15,0.7,0.25,FALSE,0.74362963,0.232050008,0.273848901,0.569789677,0.668634212,1,1,0,128,1,1,0,0.708516517,0.615648896
9854,10,90,150,0.1,0.8,0.55,0.15,0.3,0.25,FALSE,0.301333333,0.248861589,0.285657185,0.553801812,0.699052888,1,1,0,129,1,1,0,0.709434861,0.636794407
9855,10,90,150,0.1,0.8,0.6,0.15,0.2,0.05,FALSE,0.196666667,0.061639301,0.013078904,0.429157745,0.5,1,1,0,150,1,1,0,0.563150854,0.649492778
9856,10,90,150,0.1,0.8,0.55,0.15,0.9,0.25,FALSE,0.902740741,0.251072558,0.711339558,0.830956893,0.881914335,1,1,0,26,1,1,0,0.656135891,0.295939735
9857,10,90,150,0.1,0.8,0.6,0.15,0.1,0.05,FALSE,0.094814815,0.054701363,0.02401203,0.579030079,0.5,1,1,0,132,1,1,0,0.572891755,0.48848085
9858,10,90,150,0.1,0.8,0.6,0.15,0.4,0.05,FALSE,0.400740741,0.070480832,0.009678975,0.369957351,0.5,1,1,0,150,1,1,0,0.608787821,0.794465603
9859,10,90,150,0.1,0.8,0.6,0.15,0.3,0.05,FALSE,0.299333333,0.06765646,0.010830946,0.338717234,0.5,1,1,0,150,1,1,0,0.532800803,0.744457357
9860,10,90,150,0.1,0.8,0.6,0.15,0.5,0.05,FALSE,0.497037037,0.071205971,0.009271048,0.326505033,0.521226359,1,1,0,150,1,1,0,0.562844423,0.808370775
9861,10,90,150,0.1,0.8,0.6,0.15,0.6,0.05,FALSE,0.595185185,0.081144934,0.016394479,0.368318251,0.503774562,1,1,0,150,1,1,0,0.605428546,0.792867176
9862,10,90,150,0.1,0.8,0.6,0.15,0.7,0.05,FALSE,0.700074074,0.067242069,0.010536846,0.384977738,0.5,1,1,0,150,1,1,0,0.588648615,0.744018503
9863,10,90,150,0.1,0.8,0.6,0.15,0.8,0.05,FALSE,0.800962963,0.062997943,0.013934255,0.506169124,0.5,1,1,0,150,1,1,0,0.661614051,0.653500637
9864,10,90,150,0.1,0.8,0.6,0.15,0.9,0.05,FALSE,0.911111111,0.048303731,0.01789211,0.607998946,0.5,1,1,0,132,1,1,0,0.592093194,0.475425282
9865,10,90,150,0.1,0.8,0.6,0.15,0.1,0.1,FALSE,0.106,0.110817135,0.119696696,0.596946849,0.5,1,1,0,113,1,1,0,0.588778136,0.483799041
9866,10,90,150,0.1,0.8,0.6,0.15,0.2,0.1,FALSE,0.19437037,0.110788096,0.067986192,0.462652855,0.5,1,1,0,147,1,1,0,0.583749479,0.629109663
9867,10,90,150,0.1,0.8,0.6,0.15,0.4,0.1,FALSE,0.410740741,0.122641249,0.051580234,0.386092162,0.560351453,1,1,0,150,1,1,0,0.617939914,0.779206103
9868,10,90,150,0.1,0.8,0.6,0.15,0.3,0.1,FALSE,0.308148148,0.095474418,0.031988557,0.389130119,0.502310947,1,1,0,148,1,1,0,0.594687072,0.745101487
9869,10,90,150,0.1,0.8,0.6,0.15,0.5,0.1,FALSE,0.50837037,0.121702077,0.048668436,0.362997421,0.581438779,1,1,0,150,1,1,0,0.599685811,0.794406152
9870,10,90,150,0.1,0.8,0.6,0.15,0.7,0.1,FALSE,0.716666667,0.108750083,0.04763868,0.419101995,0.502605479,1,1,0,150,1,1,0,0.609716979,0.717824649
9871,10,90,150,0.1,0.8,0.6,0.15,0.9,0.1,FALSE,0.898814815,0.098888903,0.097419004,0.670971124,0.518722522,1,1,0,106,1,1,0,0.691892755,0.48451126
9872,10,90,150,0.1,0.8,0.6,0.15,0.6,0.1,FALSE,0.590148148,0.116417202,0.045405797,0.374727989,0.564656032,1,1,0,150,1,1,0,0.60484772,0.78130837
9873,10,90,150,0.1,0.8,0.6,0.15,0.8,0.1,FALSE,0.787259259,0.11261022,0.065292076,0.482939491,0.5,1,1,0,143,1,1,0,0.628218814,0.650032788
9874,10,90,150,0.1,0.8,0.6,0.15,0.1,0.15,FALSE,0.084222222,0.12550516,0.195001721,0.703172878,0.545124454,0.998655914,0.998958333,0.00931695,80,1,1,0,0.65534372,0.425784528
9875,10,90,150,0.1,0.8,0.6,0.15,0.3,0.15,FALSE,0.284888889,0.153163022,0.10511718,0.472579968,0.548465374,1,1,0,148,1,1,0,0.66224423,0.699614561
9876,10,90,150,0.1,0.8,0.6,0.15,0.4,0.15,FALSE,0.397777778,0.156564323,0.092169789,0.369081468,0.592433306,1,1,0,150,1,1,0,0.581735512,0.760590853
9877,10,90,150,0.1,0.8,0.6,0.15,0.2,0.15,FALSE,0.213259259,0.164168181,0.151029851,0.562399241,0.556187731,1,1,0,141,1,1,0,0.704701484,0.621615531
9878,10,90,150,0.1,0.8,0.6,0.15,0.5,0.15,FALSE,0.487555556,0.149498125,0.079169405,0.39019536,0.597882353,1,1,0,150,1,1,0,0.627090967,0.783943668
9879,10,90,150,0.1,0.8,0.6,0.15,0.6,0.15,FALSE,0.599259259,0.154570583,0.089304306,0.417915239,0.597970323,1,1,0,150,1,1,0,0.644576358,0.760717457
9880,10,90,150,0.1,0.8,0.6,0.15,0.7,0.15,FALSE,0.703037037,0.153463598,0.102751304,0.452087644,0.563844806,1,1,0,148,1,1,0,0.644749892,0.709799201
9881,10,90,150,0.1,0.8,0.6,0.15,0.9,0.15,FALSE,0.902518519,0.154057701,0.261072291,0.68858094,0.61538702,1,1,0,71,1,1,0,0.647461082,0.435420392
9882,10,90,150,0.1,0.8,0.6,0.15,0.8,0.15,FALSE,0.782296296,0.164664065,0.149588609,0.480438663,0.580586422,1,1,0,140,1,1,0,0.603479621,0.627569815
9883,10,90,150,0.1,0.8,0.6,0.15,0.2,0.2,FALSE,0.21237037,0.215742735,0.269633148,0.573424438,0.649345613,1,1,0,114,1,1,0,0.67307186,0.580525527
9884,10,90,150,0.1,0.8,0.6,0.15,0.1,0.2,FALSE,0.08762963,0.196461939,0.475386013,0.757454871,0.782115624,1,1,0,46,1,1,0,0.636194379,0.36000433
9885,10,90,150,0.1,0.8,0.6,0.15,0.4,0.2,FALSE,0.411407407,0.203812151,0.16203645,0.486098226,0.645551832,1,1,0,150,1,1,0,0.717057916,0.737279697
9886,10,90,150,0.1,0.8,0.6,0.15,0.8,0.2,FALSE,0.800592593,0.213345399,0.276531392,0.574267166,0.675958997,1,1,0,120,1,1,0,0.657063613,0.56574275
9887,10,90,150,0.1,0.8,0.6,0.15,0.6,0.2,FALSE,0.58637037,0.206141301,0.165730885,0.434329799,0.655645413,1,1,0,148,1,1,0,0.64376385,0.734680348
9888,10,90,150,0.1,0.8,0.6,0.15,0.7,0.2,FALSE,0.711925926,0.197976744,0.181778094,0.475542516,0.620582828,1,1,0,138,1,1,0,0.639605717,0.671696066
9889,10,90,150,0.1,0.8,0.6,0.15,0.3,0.2,FALSE,0.287703704,0.20638634,0.19866137,0.479594456,0.636046057,1,1,0,139,1,1,0,0.638123723,0.664720039
9890,10,90,150,0.1,0.8,0.6,0.15,0.5,0.2,FALSE,0.491185185,0.227128161,0.197209416,0.45755225,0.675036879,1,1,0,148,1,1,0,0.671561165,0.731213469
9891,10,90,150,0.1,0.8,0.6,0.15,0.9,0.2,FALSE,0.931333333,0.161590969,0.400534323,0.778552426,0.695830563,1,1,0,44,1,1,0,0.651812653,0.347627655
9892,10,90,150,0.1,0.8,0.6,0.15,0.2,0.25,FALSE,0.207925926,0.255464227,0.388425679,0.67238464,0.713992796,1,1,0,105,1,1,0,0.757483982,0.528745506
9893,10,90,150,0.1,0.8,0.6,0.15,0.3,0.25,FALSE,0.275777778,0.243391638,0.288110962,0.596073547,0.681313131,1,1,0,133,1,1,0,0.756356291,0.622626566
9894,10,90,150,0.1,0.8,0.6,0.15,0.1,0.25,FALSE,0.090518519,0.248749917,0.745033212,0.892911784,0.901718875,1,1,0,23,1,1,0,0.798099765,0.276390905
